Date,Open,High,Low,Close,Volume,Ticker,MA_20,Daily_Return
2025-10-20,513.6486038577511,517.730989827423,512.4708156147512,515.8245239257812,14665600,MSFT,,0.006250077392229603
2025-10-20,255.64218177653177,264.1239650925819,255.3824390623343,261.98602294921875,90483000,AAPL,,0.03943876231500254
2025-10-21,255.08357119414507,255.21349131081692,244.5104677649344,251.17611694335938,27836400,GOOG,,-0.022099461298823453
2025-10-21,516.533257830336,517.7210372272165,512.0815676283437,516.6929321289062,15586200,MSFT,,0.0016835341532732695
2025-10-21,261.6263807259345,265.03308188579996,261.5764108568555,262.5155029296875,46695900,AAPL,,0.0020210237725979407
2025-10-21,124.28299713134766,124.86000061035156,123.1760025024414,124.13500213623047,65082000,NFLX,,0.0022526104693256777
2025-10-22,520.1764726871388,524.2488070435115,516.7428964573043,519.5675659179688,18962700,MSFT,,0.005563524504231809
2025-10-22,254.8437198779537,257.0123031390601,250.2877020062622,252.36534118652344,19650200,GOOG,,0.004734623090905776
2025-10-22,262.3956210979312,262.5954395959732,255.18261234613632,258.19970703125,45015300,AAPL,,-0.016440156296572916
2025-10-22,114.29000091552734,115.76000213623047,111.2509994506836,111.63700103759766,147890000,NFLX,,-0.10068071763447539
2025-10-23,253.53458071688394,255.69317602396845,252.60319681232596,253.56455993652344,13241300,GOOG,,0.0047519153952033655
2025-10-23,259.68824995662277,260.36758405794774,257.76012648314656,259.3285827636719,32754900,AAPL,,0.004372103072468825
2025-10-23,112.69000244140625,112.78299713134766,109.9729995727539,111.35900115966797,68497000,NFLX,,-0.002490212701396932
2025-10-23,521.4839993377199,522.9712060783663,517.6411550810741,519.5875244140625,14023500,MSFT,,3.8413668217440744e-05
2025-10-24,521.8133604589415,524.3685757173844,519.7372899447384,522.6318359375,15532400,MSFT,517.1076644897461,0.005859092800333476
2025-10-24,257.1322199898904,262.3388448619566,255.933020726793,260.34014892578125,18406000,GOOG,248.51135940551757,0.026721356450420286
2025-10-24,260.93706434715574,263.87421967110856,258.9290010880386,262.56549072265625,38253700,AAPL,254.78151473999023,0.012481878875396424
2025-10-24,111.0999984741211,111.45099639892578,109.44100189208984,109.46900177001953,60280000,NFLX,118.68515090942383,-0.01697212950876359
2025-10-27,110.06700134277344,110.22799682617188,108.7300033569336,109.45600128173828,46911000,NFLX,118.12590103149414,-0.00011875953987927623
2025-10-27,530.7866236569336,533.5813808592218,528.0217787333662,530.527099609375,18734700,MSFT,517.9520889282227,0.015106740785724382
2025-10-27,265.1869701320579,270.6234256814365,264.7672610515648,269.7539978027344,22987700,GOOG,249.78902587890624,0.0361598044550433
2025-10-27,264.6234656652487,268.8593494221352,264.3936774471076,268.5496520996094,44888200,AAPL,255.49981765747071,0.02279111912415832
2025-10-28,270.0238398308567,271.2030631428179,266.9958166328353,268.2549743652344,20101200,GOOG,251.03221435546874,-0.005557001748668133
2025-10-28,548.9725518014023,552.6855732732587,539.7598137450263,541.057373046875,29986700,MSFT,519.1558364868164,0.019848700368470196
2025-10-28,268.7294713644567,269.6286240979669,267.8902885694659,268.7394714355469,41534800,AAPL,256.2176208496094,0.0007068314349076843
2025-10-28,109.4000015258789,111.697998046875,109.3010025024414,110.25,40209000,NFLX,117.64380111694337,0.007254044629475986
2025-10-29,543.9220119141725,545.2495444281135,535.7273269044096,540.538330078125,36023000,MSFT,520.2457962036133,-0.0009593122552365996
2025-10-29,269.01920560410514,271.1471476128123,266.85129379808274,269.4388122558594,51086700,AAPL,256.92943115234374,0.0026023003490212027
2025-10-29,268.4348496955852,275.790066781071,268.25497437633226,274.9906005859375,26287900,GOOG,252.51274948120118,0.02510904499214406
2025-10-29,109.98400115966797,110.8550033569336,109.5999984741211,110.04100036621094,33995000,NFLX,117.29135131835938,-0.0018956882883361947
2025-10-30,529.4889853080866,533.9705877450752,521.1446173319796,524.77783203125,41023100,MSFT,520.7458602905274,-0.029157040620222285
2025-10-30,271.72657092903916,273.87451306817263,268.2199910571769,271.13714599609375,69886500,AAPL,257.6422393798828,0.006303226049785504
2025-10-30,291.5297909040995,291.73964543835973,280.26715026616273,281.7161865234375,48570000,GOOG,254.28509292602538,0.024457512086483835
2025-10-30,109.44000244140625,110.61599731445312,108.81099700927734,108.9000015258789,41581000,NFLX,116.92370147705078,-0.010368851941865653
2025-10-31,276.721738255342,277.05143573891627,268.89933466249033,270.108154296875,86167100,AAPL,258.25914154052737,-0.0037950967413132863
2025-10-31,110.53900146484375,113.48799896240234,110.197998046875,111.88600158691406,68665000,NFLX,116.75140151977538,0.02741965123228729
2025-10-31,283.0203372294134,286.09834615146855,277.34206555342627,281.6362609863281,29932800,GOOG,256.05244064331055,-0.00028370942435262947
2025-10-31,527.8919782690999,528.3311587204174,514.137692119172,516.8426513671875,34006400,MSFT,520.7688186645507,-0.015121028709135675
2025-11-03,113.3239974975586,113.3499984741211,107.51499938964844,110.00900268554688,58634000,NFLX,116.43530158996582,-0.01677599408992303
2025-11-03,518.8389228578652,523.9793263365088,513.628703759196,516.0641479492188,22374700,MSFT,520.1928970336915,-0.0015062677507543532
2025-11-03,270.15812755648943,270.5877038096653,265.9921525413924,268.7894287109375,50194600,AAPL,258.87654266357424,-0.004882213161503057
2025-11-03,282.23588008942727,285.75357412647895,280.1871983580786,283.93475341796875,19691800,GOOG,257.68187789916993,0.008161209155351568
2025-11-04,109.9990005493164,110.45999908447266,108.66799926757812,109.2959976196289,38718000,NFLX,115.9448013305664,-0.0064813337864360054
2025-11-04,510.80399534425794,514.5868933466259,506.8913048594995,513.3692016601562,20958700,MSFT,519.7113021850586,-0.005222114924611443
2025-11-04,268.0701070960229,271.22705027239556,267.36080327265466,269.7784729003906,49274800,AAPL,259.5538848876953,0.0036796245826942187
2025-11-04,276.88434628169716,281.65024916844396,276.6844644896837,277.8786926269531,18123700,GOOG,259.227368927002,-0.02132905788429762
2025-11-05,512.3410686781482,513.8682396575209,505.6336213981725,506.2125549316406,23024300,MSFT,518.8284545898438,-0.013940545528193238
2025-11-05,279.19783739958865,286.51307177195645,277.69881546251395,284.5643310546875,20063200,GOOG,261.1905876159668,0.024059557659966924
2025-11-05,108.5,110.08499908447266,107.33699798583984,109.84600067138672,35539000,NFLX,115.36585121154785,0.0050322341507136326
2025-11-05,268.3498399683747,271.43687417180433,266.67147434431234,269.8783874511719,43683100,AAPL,260.1572998046875,0.0003703577594871277
2025-11-06,285.5486926715029,288.62170004085374,281.4363853167139,285.1539611816406,23103800,GOOG,263.34568176269534,0.002072045097035735
2025-11-06,267.6305743388968,273.1352174017799,267.6305743388968,269.50872802734375,51204000,AAPL,260.9430381774902,-0.0013697259247742455
2025-11-06,109.45800018310547,110.37000274658203,108.51300048828125,109.7020034790039,36532000,NFLX,114.695601272583,-0.0013109006381906152
2025-11-06,504.7153625290288,504.75529633258907,494.88375756631746,496.1713562011719,27406500,MSFT,517.5658157348632,-0.019835933804179806
2025-11-07,269.5386899523433,272.02629915101613,266.51162568814635,268.2099914550781,48227400,AAPL,262.1019142150879,-0.004818903572332056
2025-11-07,496.02163823572937,498.4470913363115,492.32853818272196,495.8918762207031,24019800,MSFT,516.8601364135742,-0.0005632731050992934
2025-11-07,284.02467776243657,284.3144972128298,275.56019924413687,279.51763916015625,21991100,GOOG,265.4548057556152,-0.01976589067228174
2025-11-07,109.41799926757812,110.8219985961914,108.75,110.36599731445312,44125000,NFLX,114.1135009765625,0.006052704730924008
2025-11-10,285.0790032414487,291.26994051890455,283.35512195449274,290.4005126953125,19508200,GOOG,267.7508071899414,0.038934478581942544
2025-11-10,499.10586069795033,505.9031361854127,497.8681564860657,505.0547180175781,26101500,MSFT,516.4583892822266,0.018477499302281375
2025-11-10,110.6719970703125,112.81999969482422,110.40499877929688,112.00700378417969,36929000,NFLX,113.618701171875,0.014868768548804256
2025-11-10,268.9599914550781,273.7300109863281,267.4599914550781,269.42999267578125,41312400,AAPL,263.20240631103513,0.004548679242277531
2025-11-11,288.01210422755497,292.14938906618625,287.6923055498566,291.5497741699219,14156700,GOOG,270.0268218994141,0.003957504978013615
2025-11-11,111.76000213623047,113.9219970703125,111.27999877929688,113.64399719238281,27966000,NFLX,113.22415084838867,0.014615098635772483
2025-11-11,503.85694933091565,508.64800052182136,501.411544557113,507.7297058105469,17980000,MSFT,516.2143447875976,0.005296431648967648
2025-11-11,269.80999755859375,275.9100036621094,269.79998779296875,275.25,46208300,AAPL,264.58840408325193,0.021601185771556786
2025-11-12,113.81700134277344,116.43399810791016,112.82599639892578,115.75,39221000,NFLX,112.99520072937011,0.01853157984272613
2025-11-12,275.0,275.7300109863281,271.70001220703125,273.4700012207031,48398000,AAPL,265.8069778442383,-0.006466843884820661
2025-11-12,508.4084461357136,510.7141588310794,498.18758530403636,510.1851501464844,26574900,MSFT,516.1000610351563,0.004836125024470617
2025-11-12,291.8945478823368,292.16936247888566,284.1945850710095,287.2425842285156,16998800,GOOG,271.8116569519043,-0.014773429180898412
2025-11-13,274.1099853515625,276.70001220703125,272.0899963378906,272.95001220703125,49602800,AAPL,267.0939605712891,-0.0019014480979659965
2025-11-13,115.8499984741211,116.73300170898438,114.56900024414062,115.4229965209961,40144000,NFLX,112.84840049743653,-0.002825084051869653
2025-11-13,282.8004891969117,283.3251713137129,277.8187538786583,278.9380187988281,18060200,GOOG,273.1727691650391,-0.02891133099916976
2025-11-13,509.3566671737073,512.54071024479,500.3535287599438,502.34979248046875,25273100,MSFT,515.6848388671875,-0.015357870890138514
2025-11-14,497.2992409027003,510.644258818196,496.51070821491913,509.2268981933594,28505700,MSFT,515.515153503418,0.013689874696540372
2025-11-14,271.04998779296875,275.9599914550781,269.6000061035156,272.4100036621094,47431300,AAPL,268.11217803955077,-0.0019784155368063328
2025-11-14,114.27300262451172,114.27300262451172,110.72100067138672,111.21700286865234,47607000,NFLX,112.41245079040527,-0.03643982377098187
2025-11-14,271.7177016420648,278.96797594579846,271.2330325220686,276.7994079589844,18330500,GOOG,274.3315139770508,-0.007666975083042149
2025-11-17,507.5001596757347,511.16328656765256,503.9667643395777,506.54193115234375,19092800,MSFT,515.0510238647461,-0.005272633968357532
2025-11-17,286.2132540229553,294.32795470266535,284.04468599528104,285.4137878417969,34286100,GOOG,275.75958251953125,0.031121381170327478
2025-11-17,268.82000732421875,270.489990234375,265.7300109863281,267.4599914550781,45018300,AAPL,268.38587646484376,-0.018171183658773127
2025-11-17,110.75,111.8499984741211,109.55000305175781,110.29000091552734,26082700,NFLX,111.73415069580078,-0.008335074037373547
2025-11-18,288.2968960757756,289.246288884512,278.8280980775343,284.7742004394531,29702200,GOOG,277.4394866943359,-0.0022409127715240507
2025-11-18,269.989990234375,270.7099914550781,265.32000732421875,267.44000244140625,45677300,AAPL,268.63210144042966,-7.473646268785217e-05
2025-11-18,110.29000091552734,115.25,109.19999694824219,114.08999633789062,43440600,NFLX,111.23190040588379,0.03445457784766681
2025-11-18,494.44458869198826,502.0403882023454,485.87063942574486,492.8675537109375,33815100,MSFT,513.8597549438476,-0.026995548838964045
2025-11-19,265.5299987792969,272.2099914550781,265.5,268.55999755859375,40424500,AAPL,269.1501159667969,0.004187836924032684
2025-11-19,489.18443539234676,494.264922953439,481.9279972054541,486.2099914550781,23245300,MSFT,512.1918762207031,-0.013507811998847874
2025-11-19,287.4974165660577,304.05161802852626,287.482442205392,292.7989501953125,43123600,GOOG,279.4611671447754,0.02817934259309962
2025-11-19,113.0,113.33999633789062,108.61000061035156,110.0,31868100,NFLX,111.15005035400391,-0.035848860278491324
2025-11-20,304.5413108694683,306.68993354598797,288.98148512013125,289.79095458984375,34801400,GOOG,281.2724868774414,-0.010273245868751446
2025-11-20,111.0,111.0999984741211,105.38999938964844,105.66999816894531,36918500,NFLX,110.86560020446777,-0.03936365300958811
2025-11-20,270.8299865722656,275.42999267578125,265.9200134277344,266.25,45823600,AAPL,269.4961868286133,-0.008601420835542606
2025-11-20,492.7099914550781,493.57000732421875,475.5,478.42999267578125,26802500,MSFT,510.1339996337891,-0.016001314074220674
2025-11-21,265.95001220703125,273.3299865722656,265.6700134277344,271.489990234375,59030800,AAPL,269.9424118041992,0.019680714495305063
2025-11-21,296.6764341573702,303.7618077764989,294.1680609326802,299.4546203613281,43670600,GOOG,283.22821044921875,0.03334702349547758
2025-11-21,105.12999725341797,106.52999877929688,103.80999755859375,104.30999755859375,41232700,NFLX,110.60764999389649,-0.01287026245781886
2025-11-21,478.5,478.9200134277344,468.2699890136719,472.1199951171875,31769200,MSFT,507.60840759277346,-0.013188967362399162
2025-11-24,310.8072320588326,319.5914790436659,309.19826591579596,318.2623596191406,55311800,GOOG,285.65362854003905,0.06280664240584666
2025-11-24,475.0,476.8999938964844,468.0199890136719,474.0,34421000,MSFT,504.7820526123047,0.003982048848293118
2025-11-24,104.25,108.04000091552734,103.31999969482422,106.97000122070312,62918300,NFLX,110.48334999084473,0.02550094645161094
2025-11-24,270.8999938964844,277.0,270.8999938964844,275.9200134277344,65585800,AAPL,270.3109298706055,0.0163174457722548
2025-11-25,275.2699890136719,280.3800048828125,275.25,276.9700012207031,46914200,AAPL,270.72245635986326,0.003805406428931457
2025-11-25,326.5868982838347,328.4557045708052,317.6087780037563,323.4289855957031,50899300,GOOG,288.4123291015625,0.016233858074656826
2025-11-25,474.07000732421875,479.1499938964844,464.8900146484375,476.989990234375,28019800,MSFT,501.5786834716797,0.006307996275052741
2025-11-25,106.12000274658203,106.30000305175781,103.81999969482422,104.4000015258789,35122600,NFLX,110.19085006713867,-0.02402542456292711
2025-11-26,320.57084097778153,324.7780873971327,316.99318865990756,320.0711669921875,29839600,GOOG,290.666357421875,-0.010381934684459582
2025-11-26,105.73999786376953,106.94999694824219,105.22000122070312,106.13999938964844,27951000,NFLX,109.99580001831055,0.01666664596109424
2025-11-26,486.30999755859375,488.30999755859375,481.20001220703125,485.5,25709100,MSFT,498.82676696777344,0.01784106572434263
2025-11-26,276.9599914550781,279.5299987792969,276.6300048828125,277.54998779296875,33431400,AAPL,271.1280151367188,0.0020940411225383038
2025-11-28,487.6000061035156,492.6300048828125,486.6499938964844,492.010009765625,14386700,MSFT,497.18837585449216,0.013408876963182381
2025-11-28,323.21912492867204,326.6668878195667,316.73336599519826,319.9112854003906,19695800,GOOG,292.5761123657227,-0.0004995188829388653
2025-11-28,277.260009765625,279.0,275.989990234375,278.8500061035156,20135600,AAPL,271.51365814208987,0.004683906927485104
2025-11-28,106.44000244140625,107.94000244140625,106.23999786376953,107.58000183105469,15021600,NFLX,109.92980003356934,0.013567010078075148
2025-12-01,278.010009765625,283.4200134277344,276.1400146484375,283.1000061035156,46587700,AAPL,272.1632507324219,0.015241168753721723
2025-12-01,488.44000244140625,489.8599853515625,484.6499938964844,486.739990234375,23964000,MSFT,495.68324279785156,-0.010711203891482723
2025-12-01,106.51000213623047,109.33999633789062,106.30999755859375,109.12999725341797,24873400,NFLX,109.79199981689453,0.01440783970981352
2025-12-01,317.26799565865406,319.42158926511087,313.77527946257874,314.9145202636719,28520600,GOOG,294.24002532958986,-0.01561922121773529
2025-12-02,283.0,287.3999938964844,282.6300048828125,286.19000244140625,53669500,AAPL,273.0332794189453,0.010914857899228636
2025-12-02,486.7200012207031,493.5,486.32000732421875,490.0,19562700,MSFT,494.3800354003906,0.00669764110414528
2025-12-02,316.6933654189159,318.39226916605145,314.0151201802352,315.8139343261719,24668200,GOOG,295.833984375,0.0028560577700480483
2025-12-02,109.20999908447266,109.7300033569336,107.5199966430664,109.3499984741211,25763000,NFLX,109.75904960632325,0.0020159555231384907
2025-12-03,106.58999633789062,106.87000274658203,102.02999877929688,103.95999908447266,53593400,NFLX,109.49224967956543,-0.049291261681398524
2025-12-03,286.20001220703125,288.6199951171875,283.29998779296875,284.1499938964844,43538700,AAPL,273.75185546875,-0.00712816145749029
2025-12-03,476.32000732421875,484.239990234375,475.20001220703125,477.7300109863281,34615100,MSFT,492.5980758666992,-0.025040793905452774
2025-12-03,315.82394606355047,321.83003728081405,314.07508706995475,320.41094970703125,32285100,GOOG,297.9605972290039,0.014556087877083845
2025-12-04,479.760009765625,481.32000732421875,476.489990234375,480.8399963378906,22318200,MSFT,491.3294479370117,0.006509922508618482
2025-12-04,322.83439794428057,322.88834834302395,315.38424129791457,318.18243408203125,20831600,GOOG,299.6415023803711,-0.006955179362745367
2025-12-04,284.1000061035156,284.7300109863281,278.5899963378906,280.70001220703125,43989100,AAPL,274.29293670654295,-0.012141410394363561
2025-12-04,103.56999969482422,103.80000305175781,101.7699966430664,103.22000122070312,51779100,NFLX,109.16094970703125,-0.007118101868856752
2025-12-05,280.5400085449219,281.1400146484375,278.04998779296875,278.7799987792969,47265800,AAPL,274.7565002441406,-0.00684009028940924
2025-12-05,482.5199890136719,483.3999938964844,478.8800048828125,483.1600036621094,22608700,MSFT,490.6788803100586,0.004824905045104577
2025-12-05,319.79134083015884,323.61883002174113,319.77136485052137,321.8799743652344,15719900,GOOG,301.4778030395508,0.011620818395807087
2025-12-05,98.77999877929688,104.79000091552734,97.73999786376953,100.23999786376953,133363600,NFLX,108.68784942626954,-0.028870406139230753
2025-12-08,321.0299987792969,321.2300109863281,311.9100036621094,314.45001220703125,22006900,GOOG,303.2244216918945,-0.023083020846063618
2025-12-08,99.87000274658203,99.88999938964844,95.30000305175781,96.79000091552734,100906300,NFLX,108.00904960632325,-0.03441736853317656
2025-12-08,484.8900146484375,492.29998779296875,484.3800048828125,491.0199890136719,21965900,MSFT,490.435285949707,0.01626787253081341
2025-12-08,278.1300048828125,279.6700134277344,276.1499938964844,277.8900146484375,38211800,AAPL,275.2405014038086,-0.00319242461710445
2025-12-09,278.1600036621094,280.0299987792969,276.9200134277344,277.17999267578125,32193300,AAPL,275.6280014038086,-0.002555046727945598
2025-12-09,489.1000061035156,492.1199951171875,488.5,492.0199890136719,14696100,MSFT,489.7835494995117,0.002036576967077819
2025-12-09,97.02999877929688,97.23999786376953,95.44999694824219,96.70999908447266,51745600,NFLX,107.24419937133788,-0.0008265505764847303
2025-12-09,313.1000061035156,318.7090148925781,312.6199951171875,317.75,14151300,GOOG,304.5918960571289,0.010494475003537396
2025-12-10,96.73999786376953,96.97000122070312,92.3499984741211,92.70999908447266,74129300,NFLX,106.19749946594239,-0.04136076970186031
2025-12-10,316.6199951171875,321.8699951171875,315.3999938964844,321.0,22764500,GOOG,306.0644073486328,0.010228166797797034
2025-12-10,277.75,279.75,276.44000244140625,278.7799987792969,33038300,AAPL,275.80450134277345,0.00577244442526248
2025-12-10,484.0299987792969,484.25,475.0799865722656,478.55999755859375,35756200,MSFT,488.32506408691404,-0.027356594763681685
2025-12-11,476.6300048828125,486.0299987792969,475.8599853515625,483.4700012207031,24669200,MSFT,486.989306640625,0.010259954210878552
2025-12-11,93.9000015258789,94.81999969482422,92.76000213623047,94.08999633789062,43949000,NFLX,105.11449928283692,0.014885096182134516
2025-12-11,321.1000061035156,321.989990234375,309.8800048828125,313.70001220703125,25912100,GOOG,307.3872787475586,-0.022741394993672115
2025-12-11,279.1000061035156,279.5899963378906,273.80999755859375,278.0299987792969,33248000,AAPL,276.0325012207031,-0.0026902934331158868
2025-12-12,95.5,96.91999816894531,94.6500015258789,95.19000244140625,49323100,NFLX,104.10284957885742,0.011690999535862945
2025-12-12,277.8999938964844,279.2200012207031,276.82000732421875,278.2799987792969,39532900,AAPL,276.2990005493164,0.0008991835452922814
2025-12-12,479.82000732421875,482.45001220703125,476.3399963378906,478.5299987792969,21248100,MSFT,485.7983169555664,-0.01021780550795981
2025-12-12,314.7950134277344,316.1400146484375,306.9599914550781,310.5199890136719,21264800,GOOG,308.9663772583008,-0.010137147177605721
2025-12-15,480.1000061035156,480.7200012207031,472.5199890136719,474.82000732421875,23727700,MSFT,484.0779724121094,-0.0077528921165697096
2025-12-15,280.1499938964844,280.1499938964844,272.8399963378906,274.1099853515625,50409100,AAPL,276.3839996337891,-0.014984955605960026
2025-12-15,312.625,312.70001220703125,305.739990234375,309.32000732421875,22028900,GOOG,310.5924072265625,-0.0038644265487214335
2025-12-15,96.0199966430664,96.37000274658203,93.52999877929688,93.7699966430664,40016500,NFLX,103.23049926757812,-0.0149175938850713
2025-12-16,272.82000732421875,275.5,271.7900085449219,274.6099853515625,37648600,AAPL,276.74149932861326,0.0018240853187405648
2025-12-16,306.0,311.8450012207031,303.8299865722656,307.7300109863281,21285200,GOOG,311.7082183837891,-0.005140295810946549
2025-12-16,471.9100036621094,477.8900146484375,470.8800048828125,476.3900146484375,20705600,MSFT,482.57037658691405,0.003306531527738965
